round,x_1,x_2,x_3,x_4,x_5,x_6,balance_error_kw,cost
2100,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999965,259.99999999999983,-3.5697667044587433e-11,1355490.9020664946
2110,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999972,259.99999999999983,-3.5697667044587433e-11,1355490.9020664946
2120,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2130,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2140,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2150,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2160,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2170,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2180,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2190,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2200,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2210,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2220,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2230,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2240,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2250,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2260,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2270,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2280,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2290,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2300,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2310,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2320,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2330,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2340,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2350,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2360,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2370,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2380,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2390,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2400,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2410,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2420,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2430,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2440,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2450,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2460,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2470,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2480,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2490,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2500,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2510,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2520,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2530,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2540,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2550,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2560,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2570,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2580,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
2590,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999766,259.99999999999983,-3.54702933691442e-11,1355490.9020664948
